num_expediente;fecha;hora;localizacion;numero;cod_distrito;distrito;tipo_accidente;estado_meteorológico;tipo_vehiculo;tipo_persona;rango_edad;sexo;cod_lesividad;lesividad;coordenada_x_utm;coordenada_y_utm;positiva_alcohol;positiva_droga
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Autobús articulado;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;438.402.260;4.471.551.978;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;438.402.260;4.471.551.978;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;438.402.260;4.471.551.978;N;NULL
2024S000076;02/01/2024;17:50:00;CALL. GENERAL RICARDOS / CALL. SAN PATRICIO;107;11;CARABANCHEL;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;438.402.260;4.471.551.978;N;NULL
2024S000079;02/01/2024;19:00:00;CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL;4;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 45 a 49 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;446.482.392;4.479.975.990;N;NULL
2024S000079;02/01/2024;19:00:00;CALL. ACONCAGUA / CALL. NEVADO DEL CUMBAL;4;16;HORTALEZA;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;446.482.392;4.479.975.990;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;442.532.186;4.471.491.082;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Conductor;De 65 a 69 años;Mujer;NULL;NULL;442.532.186;4.471.491.082;N;NULL
2024S000080;02/01/2024;18:25:00;AUTOV. M-30, CALZADA INTERIOR PK 11.000;11NC00;2;ARGANZUELA;Alcance;Despejado;Turismo;Pasajero;De 65 a 69 años;Hombre;NULL;NULL;442.532.186;4.471.491.082;N;NULL
2024S000081;02/01/2024;19:30:00;CALL. HORTALEZA, 96;96;1;CENTRO;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;440.785.232;4.475.122.284;N;NULL
2024S000081;02/01/2024;19:30:00;CALL. HORTALEZA, 96;96;1;CENTRO;Atropello a persona;Nublado;Bicicleta EPAC (pedaleo asistido);Peatón;De 65 a 69 años;Hombre;2;Ingreso inferior o igual a 24 horas;440.785.232;4.475.122.284;N;NULL
2024S000082;02/01/2024;19:20:00;CALL. EMBAJADORES, 181;181;2;ARGANZUELA;Caída;Nublado;Ciclomotor;Conductor;De 25 a 29 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.193.487;4.471.426.043;N;NULL
2024S000083;02/01/2024;19:40:00;AVDA. PESETA / CTRA. BARRIO DE LA FORTUNA;6;10;LATINA;Caída;Nublado;Ciclomotor;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;434.979.790;4.469.062.521;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.001.043;4.480.224.952;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Conductor;De 55 a 59 años;Hombre;NULL;NULL;441.001.043;4.480.224.952;N;NULL
2024S000084;02/01/2024;20:57:00;CALL. EMILIA / CALL. MONTOYA;40;6;TETUÁN;Colisión fronto-lateral;Despejado;Turismo;Pasajero;De 55 a 59 años;Mujer;NULL;NULL;441.001.043;4.480.224.952;N;NULL
2024S000085;02/01/2024;19:30:00;PASEO. ALBERTO PALACIOS / CALL. ARENAS;35;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;439.466.585;4.466.285.623;N;NULL
2024S000085;02/01/2024;19:30:00;PASEO. ALBERTO PALACIOS / CALL. ARENAS;35;17;VILLAVERDE;Atropello a persona;Despejado;Turismo;Peatón;De 70 a 74 años;Hombre;5;Asistencia sanitaria ambulatoria con posterioridad;439.466.585;4.466.285.623;N;NULL
2024S000087;02/01/2024;21:30:00;AVDA. CARABANCHEL ALTO, 61;61;11;CARABANCHEL;Caída;Nublado;Motocicleta > 125cc;Conductor;De 21 a 24 años;Hombre;NULL;NULL;435.978.772;4.468.078.210;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 35 a 39 años;Mujer;14;Sin asistencia sanitaria;443.664.550;4.473.040.994;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;443.664.550;4.473.040.994;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;De 15 a 17 años;Mujer;NULL;NULL;443.664.550;4.473.040.994;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;De 35 a 39 años;Mujer;NULL;NULL;443.664.550;4.473.040.994;N;NULL
2024S000089;02/01/2024;20:15:00;INCORPORACIÓN DE CONDE DE CASAL A M30 CALZADA EXTERIOR;08RT05;13;PUENTE DE VALLECAS;Alcance;Lluvia débil;Turismo;Pasajero;Menor de 5 años;Hombre;NULL;NULL;443.664.550;4.473.040.994;N;NULL
2024S000090;02/01/2024;20:16:00;AUTOV. M-30, 08RT05;08RT05;13;PUENTE DE VALLECAS;Solo salida de la vía;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.670.231;4.473.036.497;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Motocicleta hasta 125cc;Conductor;De 21 a 24 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;446.278.614;4.474.546.088;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Conductor;De 40 a 44 años;Mujer;14;Sin asistencia sanitaria;446.278.614;4.474.546.088;N;NULL
2024S000091;02/01/2024;21:13:00;AVDA. DAROCA / CALL. NICOLAS SALMERON;105;15;CIUDAD LINEAL;Colisión lateral;Nublado;Turismo;Pasajero;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;446.278.614;4.474.546.088;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 21 a 24 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.240.996;4.472.200.164;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.240.996;4.472.200.164;N;NULL
2024S000092;02/01/2024;20:25:00;AVDA. ALBUFERA / METRO. AVENIDA DE LA PAZ;1;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 6 a 9 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;443.240.996;4.472.200.164;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 25 a 29 años;Mujer;NULL;NULL;440.559.934;4.465.071.499;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;440.559.934;4.465.071.499;N;NULL
2024S000093;02/01/2024;22:00:00;CALL. PRINCIPAL, 18;18;17;VILLAVERDE;Colisión múltiple;NULL;Turismo;Conductor;De 50 a 54 años;Hombre;NULL;NULL;440.559.934;4.465.071.499;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Motocicleta > 125cc;Conductor;De 30 a 34 años;Hombre;3;Ingreso superior a 24 horas;444.631.838;4.472.730.169;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Conductor;De 50 a 54 años;Hombre;14;Sin asistencia sanitaria;444.631.838;4.472.730.169;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 70 a 74 años;Hombre;14;Sin asistencia sanitaria;444.631.838;4.472.730.169;N;NULL
2024S000094;02/01/2024;21:30:00;AUTOVIA A-3 PK 4,500 ( SENTIDO SALIDA DE MADRID );14;13;PUENTE DE VALLECAS;Alcance;Despejado;Turismo;Pasajero;De 70 a 74 años;Mujer;14;Sin asistencia sanitaria;444.631.838;4.472.730.169;N;NULL
2024S000096;03/01/2024;0:40:00;CALL. PRINCIPE DE VERGARA, 122;122;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 35 a 39 años;Hombre;14;Sin asistencia sanitaria;442.451.355;4.476.955.820;N;NULL
2024S000096;03/01/2024;0:40:00;CALL. PRINCIPE DE VERGARA, 122;122;5;CHAMARTÍN;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;442.451.355;4.476.955.820;S;NULL
2024S000097;02/01/2024;23:38:00;CALL. VIRGEN DE ARANZAZU, 16;16;8;FUENCARRAL-EL PARDO;Caída;Lluvia débil;Ciclomotor;Conductor;De 18 a 20 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.532.297;4.481.946.737;N;NULL
2024S000098;02/01/2024;23:25:00;BULEV. JOSE PRAT, 35;35;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;447.530.757;4.471.987.346;N;NULL
2024S000098;02/01/2024;23:25:00;BULEV. JOSE PRAT, 35;35;19;VICÁLVARO;Solo salida de la vía;Despejado;Turismo;Pasajero;De 18 a 20 años;Hombre;NULL;NULL;447.530.757;4.471.987.346;N;NULL
2024S000100;03/01/2024;3:30:00;CALL. CRISTO DE LA VICTORIA / CALL. CRISTO DE LA VEGA;86;12;USERA;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;440.442.126;4.470.334.977;S;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441.501.726;4.478.998.035;N;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;Desconocido;Hombre;14;Sin asistencia sanitaria;441.501.726;4.478.998.035;N;NULL
2024S000101;03/01/2024;6:00:00;PASEO. CASTELLANA / PLAZA. CUZCO;141;6;TETUÁN;Choque contra obstáculo fijo;Lluvia débil;Turismo;Pasajero;De 25 a 29 años;Hombre;14;Sin asistencia sanitaria;441.501.726;4.478.998.035;N;NULL
2024S000102;03/01/2024;6:15:00;CALL. CONVENIO / CALL. FRANCISCO LAGUNA;15;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;2;Ingreso inferior o igual a 24 horas;442.959.264;4.471.394.540;N;NULL
2024S000102;03/01/2024;6:15:00;CALL. CONVENIO / CALL. FRANCISCO LAGUNA;15;13;PUENTE DE VALLECAS;Atropello a persona;Despejado;Motocicleta hasta 125cc;Peatón;De 55 a 59 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;442.959.264;4.471.394.540;N;NULL
2024S000103;03/01/2024;6:55:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439.711.642;4.465.530.688;N;NULL
2024S000103;03/01/2024;6:55:00;AVDA. REAL DE PINTO, 108;108;17;VILLAVERDE;Colisión fronto-lateral;Lluvia débil;Turismo;Conductor;De 60 a 64 años;Hombre;NULL;NULL;439.711.642;4.465.530.688;N;NULL
2024S000104;03/01/2024;7:20:00;CALL. CRISTO DE LA VICTORIA, 104;104;12;USERA;Atropello a persona;Lluvia débil;Turismo;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;440.208.076;4.470.164.901;N;NULL
2024S000104;03/01/2024;7:20:00;CALL. CRISTO DE LA VICTORIA, 104;104;12;USERA;Atropello a persona;Lluvia débil;Turismo;Peatón;De 55 a 59 años;Mujer;3;Ingreso superior a 24 horas;440.208.076;4.470.164.901;N;NULL
2024S000106;03/01/2024;8:00:00;AUTOV. A-42, KM 3;+00500E;12;USERA;Colisión lateral;Lluvia débil;Camión rígido;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;439.949.793;4.471.494.938;N;NULL
2024S000106;03/01/2024;8:00:00;AUTOV. A-42, KM 3;+00500E;12;USERA;Colisión lateral;Lluvia débil;Turismo;Conductor;De 45 a 49 años;Mujer;6;Asistencia sanitaria inmediata en centro de salud o mutua;439.949.793;4.471.494.938;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Conductor;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.173.615;4.473.635.720;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.173.615;4.473.635.720;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.173.615;4.473.635.720;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Sin especificar;Pasajero;De 30 a 34 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;443.173.615;4.473.635.720;N;NULL
2024S000107;03/01/2024;7:15:00;CALL. DOCTOR ESQUERDO / AVDA. NAZARET;123;3;RETIRO;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 55 a 59 años;Mujer;2;Ingreso inferior o igual a 24 horas;443.173.615;4.473.635.720;N;NULL
2024S000108;03/01/2024;8:30:00;CALL. BRAVO MURILLO, 154;154;6;TETUÁN;Alcance;LLuvia intensa;Bicicleta EPAC (pedaleo asistido);Conductor;De 35 a 39 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;440.364.283;4.478.099.265;N;NULL
2024S000108;03/01/2024;8:30:00;CALL. BRAVO MURILLO, 154;154;6;TETUÁN;Alcance;LLuvia intensa;Todo terreno;Conductor;De 45 a 49 años;Hombre;14;Sin asistencia sanitaria;440.364.283;4.478.099.265;N;NULL
2024S000109;03/01/2024;7:38:00;CALL. ALCAUDON / CALL. CABO NICOLAS MUR;54;11;CARABANCHEL;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 25 a 29 años;Hombre;NULL;NULL;437.709.989;4.471.887.889;N;NULL
2024S000109;03/01/2024;7:38:00;CALL. ALCAUDON / CALL. CABO NICOLAS MUR;54;11;CARABANCHEL;Colisión fronto-lateral;LLuvia intensa;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;437.709.989;4.471.887.889;N;NULL
2024S000111;03/01/2024;8:55:00;AVDA. CIUDAD DE BARCELONA / AUTOV. M-30;113;3;RETIRO;Colisión fronto-lateral;Lluvia débil;Maquinaria de obras;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.182.577;4.472.200.853;N;NULL
2024S000111;03/01/2024;8:55:00;AVDA. CIUDAD DE BARCELONA / AUTOV. M-30;113;3;RETIRO;Colisión fronto-lateral;Lluvia débil;Otros vehículos con motor;Conductor;De 35 a 39 años;Hombre;NULL;NULL;443.182.577;4.472.200.853;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;NULL;Conductor;Desconocido;Desconocido;NULL;NULL;440.579.246;4.468.276.918;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;Furgoneta;Conductor;Desconocido;Desconocido;NULL;NULL;440.579.246;4.468.276.918;N;NULL
2024S000112;03/01/2024;9:35:00;CALL. EDUARDO BARREIROS, 104;104;17;VILLAVERDE;Colisión múltiple;Lluvia débil;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;440.579.246;4.468.276.918;N;NULL
2024S000115;03/01/2024;8:00:00;AVENIDA DE ANDALUCIA CON M-30;1;12;USERA;Choque contra obstáculo fijo;Lluvia débil;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;441.340.747;4.470.248.653;N;NULL
2024S000168;03/01/2024;11:30:00;PASEO. EXTREMADURA, 21;21;10;LATINA;Caída;Lluvia débil;Bicicleta;Conductor;De 25 a 29 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;438.247.325;4.473.923.940;N;NULL
2024S000171;03/01/2024;12:25:00;AUTOV. M-30, 02NC20;02NC20;5;CHAMARTÍN;Colisión lateral;NULL;Furgoneta;Conductor;De 25 a 29 años;Hombre;NULL;NULL;443.370.865;4.479.655.308;N;NULL
2024S000171;03/01/2024;12:25:00;AUTOV. M-30, 02NC20;02NC20;5;CHAMARTÍN;Colisión lateral;NULL;Turismo;Conductor;De 30 a 34 años;Hombre;NULL;NULL;443.370.865;4.479.655.308;N;NULL
2024S000172;03/01/2024;11:30:00;CALL. SERRANO, 56;56;4;SALAMANCA;Caída;Lluvia débil;Motocicleta hasta 125cc;Conductor;De 40 a 44 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;441.709.232;4.475.584.289;N;NULL
2024S000173;03/01/2024;8:35:00;CALL. BLAS CABRERA / CALL. OLIVA DE PLASENCIA;1;10;LATINA;Choque contra obstáculo fijo;Nublado;Autobús;Conductor;De 50 a 54 años;Hombre;NULL;NULL;434.223.285;4.470.118.710;N;NULL
2024S000174;03/01/2024;13:10:00;PLAZA. ALSACIA, 1;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 30 a 34 años;Mujer;NULL;NULL;447.167.105;4.474.242.451;N;NULL
2024S000174;03/01/2024;13:10:00;PLAZA. ALSACIA, 1;1;20;SAN BLAS-CANILLEJAS;Colisión fronto-lateral;NULL;Turismo;Conductor;De 55 a 59 años;Mujer;NULL;NULL;447.167.105;4.474.242.451;N;NULL
2024S000176;03/01/2024;13:05:00;CALL. POTOSI, 9;9;5;CHAMARTÍN;Caída;Nublado;Motocicleta hasta 125cc;Conductor;De 30 a 34 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;442.511.146;4.478.721.745;N;NULL
2024S000177;03/01/2024;13:20:00;CALL. ALBERTO AGUILERA / CALL. GAZTAMBIDE;74;7;CHAMBERÍ;Colisión lateral;NULL;Turismo;Conductor;Desconocido;Desconocido;NULL;NULL;439.280.301;4.475.806.857;N;NULL
2024S000177;03/01/2024;13:20:00;CALL. ALBERTO AGUILERA / CALL. GAZTAMBIDE;74;7;CHAMBERÍ;Colisión lateral;NULL;Turismo;Conductor;Más de 74 años;Hombre;NULL;NULL;439.280.301;4.475.806.857;N;NULL
2024S000178;03/01/2024;13:15:00;CALL. ALCALA, 45;45;1;CENTRO;Alcance;Nublado;Furgoneta;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.968.459;4.474.492.609;N;1
2024S000178;03/01/2024;13:15:00;CALL. ALCALA, 45;45;1;CENTRO;Alcance;Nublado;Turismo;Conductor;De 35 a 39 años;Hombre;NULL;NULL;440.968.459;4.474.492.609;N;NULL
2024S000179;03/01/2024;13:00:00;CALL. SANTA VIRGILIA / CALL. ARCOS;3A;16;HORTALEZA;Atropello a persona;Nublado;Turismo;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;445.322.133;4.480.895.525;N;NULL
2024S000179;03/01/2024;13:00:00;CALL. SANTA VIRGILIA / CALL. ARCOS;3A;16;HORTALEZA;Atropello a persona;Nublado;Turismo;Peatón;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;445.322.133;4.480.895.525;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Todo terreno;Conductor;De 55 a 59 años;Hombre;14;Sin asistencia sanitaria;439.754.516;4.475.732.295;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Turismo;Conductor;De 60 a 64 años;Hombre;14;Sin asistencia sanitaria;439.754.516;4.475.732.295;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Turismo;Pasajero;De 15 a 17 años;Hombre;7;Asistencia sanitaria sólo en el lugar del accidente;439.754.516;4.475.732.295;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Turismo;Pasajero;De 15 a 17 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.754.516;4.475.732.295;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Turismo;Pasajero;De 35 a 39 años;Mujer;7;Asistencia sanitaria sólo en el lugar del accidente;439.754.516;4.475.732.295;N;NULL
2024S000180;03/01/2024;12:40:00;CALL. ALBERTO AGUILERA, 26;26;7;CHAMBERÍ;Otro;Nublado;Turismo;Pasajero;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;439.754.516;4.475.732.295;N;NULL
2024S000181;03/01/2024;13:30:00;CALL. GOYA, 89;89;4;SALAMANCA;Colisión múltiple;Nublado;Autobús;Conductor;De 40 a 44 años;Hombre;14;Sin asistencia sanitaria;442.622.467;4.475.136.172;N;NULL
2024S000181;03/01/2024;13:30:00;CALL. GOYA, 89;89;4;SALAMANCA;Colisión múltiple;Nublado;Furgoneta;Conductor;De 30 a 34 años;Hombre;14;Sin asistencia sanitaria;442.622.467;4.475.136.172;N;NULL
2024S000181;03/01/2024;13:30:00;CALL. GOYA, 89;89;4;SALAMANCA;Colisión múltiple;Nublado;Turismo;Conductor;De 50 a 54 años;Mujer;14;Sin asistencia sanitaria;442.622.467;4.475.136.172;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Hombre;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Conductor;De 45 a 49 años;Mujer;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 10 a 14 años;Hombre;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;De 10 a 14 años;Mujer;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;Más de 74 años;Mujer;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000182;03/01/2024;12:40:00;CALL. JUAN BRAVO / CALL. CASTELLO;28;4;SALAMANCA;Colisión fronto-lateral;Nublado;Turismo;Pasajero;Menor de 5 años;Mujer;NULL;NULL;442.244.158;4.476.002.535;N;NULL
2024S000183;03/01/2024;12:40:00;AUTOV. A-42, +00500S;+00500S;11;CARABANCHEL;Choque contra obstáculo fijo;Despejado;Turismo;Conductor;De 21 a 24 años;Hombre;14;Sin asistencia sanitaria;438.900.259;4.469.616.032;N;NULL
2024S000184;03/01/2024;13:55:00;CALL. SERRANO / CALL. JOSE ORTEGA Y GASSET;74;4;SALAMANCA;Caída;Lluvia débil;Otros vehículos con motor;Conductor;De 25 a 29 años;Hombre;1;Atención en urgencias sin posterior ingreso;441.737.939;4.475.765.102;N;NULL
2024S000185;03/01/2024;15:08:00;CALL. BURJASOT / CALL. BENIFERRI;4;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 21 a 24 años;Hombre;NULL;NULL;441.285.683;4.466.296.533;N;NULL
2024S000185;03/01/2024;15:08:00;CALL. BURJASOT / CALL. BENIFERRI;4;17;VILLAVERDE;Colisión fronto-lateral;NULL;Turismo;Conductor;De 35 a 39 años;Mujer;NULL;NULL;441.285.683;4.466.296.533;N;NULL
